SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name
22024,1630166,0022400267,"Nov 23, 2024",POR @ HOU,W,33,4,8,0.5,2,3,0.667,4,6,0.667,2,8,10,2,1,4,3,1,14,-2,1,1630166,Deni Avdija
22024,1630166,0022400031,"Nov 22, 2024",POR @ HOU,L,23,4,9,0.444,1,3,0.333,4,5,0.8,1,5,6,1,0,0,4,3,13,-16,1,1630166,Deni Avdija
22024,1630166,0022400256,"Nov 20, 2024",POR @ OKC,L,24,4,10,0.4,1,3,0.333,4,7,0.571,2,4,6,1,1,1,1,2,13,-14,1,1630166,Deni Avdija
22024,1630166,0022400239,"Nov 17, 2024",POR vs. ATL,W,25,4,8,0.5,2,4,0.5,2,2,1.0,3,5,8,4,2,1,1,1,12,1,1,1630166,Deni Avdija
22024,1630166,0022400226,"Nov 13, 2024",POR vs. MIN,W,18,1,5,0.2,1,2,0.5,4,4,1.0,0,6,6,1,1,0,3,2,7,15,1,1630166,Deni Avdija
22024,1630166,0022400008,"Nov 12, 2024",POR vs. MIN,W,25,4,10,0.4,3,6,0.5,6,6,1.0,0,4,4,5,1,1,1,2,17,5,1,1630166,Deni Avdija
22024,1630166,0022400210,"Nov 10, 2024",POR vs. MEM,L,13,0,5,0.0,0,3,0.0,0,0,0.0,1,1,2,4,0,1,2,1,0,-14,1,1630166,Deni Avdija
22024,1630166,0022400193,"Nov 08, 2024",POR @ MIN,L,23,4,9,0.444,0,2,0.0,1,3,0.333,1,4,5,1,1,0,1,2,9,-26,1,1630166,Deni Avdija
22024,1630166,0022400183,"Nov 07, 2024",POR @ SAS,L,25,3,5,0.6,1,3,0.333,2,5,0.4,2,5,7,5,0,0,1,0,9,-4,1,1630166,Deni Avdija
22024,1630166,0022400164,"Nov 04, 2024",POR @ NOP,W,21,2,5,0.4,0,1,0.0,3,4,0.75,2,4,6,3,0,0,0,2,7,-7,1,1630166,Deni Avdija
22024,1630166,0022400149,"Nov 02, 2024",POR @ PHX,L,32,4,12,0.333,2,5,0.4,3,3,1.0,2,4,6,2,2,2,1,2,13,12,1,1630166,Deni Avdija
22024,1630166,0022400140,"Nov 01, 2024",POR vs. OKC,L,23,5,10,0.5,1,3,0.333,0,1,0.0,1,2,3,4,1,0,6,2,11,-11,1,1630166,Deni Avdija
22024,1630166,0022400127,"Oct 30, 2024",POR @ LAC,W,29,3,8,0.375,1,3,0.333,6,6,1.0,0,10,10,2,1,2,2,2,13,-4,1,1630166,Deni Avdija
22024,1630166,0022400112,"Oct 28, 2024",POR @ SAC,L,25,2,7,0.286,0,4,0.0,5,6,0.833,0,4,4,1,2,0,2,2,9,-21,1,1630166,Deni Avdija
22024,1630166,0022400099,"Oct 27, 2024",POR vs. NOP,W,30,4,12,0.333,1,5,0.2,2,2,1.0,3,3,6,3,1,0,1,3,11,21,1,1630166,Deni Avdija
22024,1630166,0022400086,"Oct 25, 2024",POR vs. NOP,L,31,1,9,0.111,0,3,0.0,0,0,0.0,1,5,6,6,1,2,2,1,2,2,1,1630166,Deni Avdija
22024,1630166,0022400072,"Oct 23, 2024",POR vs. GSW,L,27,4,10,0.4,0,3,0.0,7,8,0.875,2,5,7,2,2,2,4,2,15,-13,1,1630166,Deni Avdija
22025,1630166,0022501161,"Apr 08, 2026",POR @ SAS,L,38,13,21,0.619,1,3,0.333,2,4,0.5,2,4,6,6,0,0,6,3,29,7,1,1630166,Deni Avdija
22025,1630166,0022501147,"Apr 06, 2026",POR @ DEN,L,39,6,15,0.4,1,6,0.167,13,14,0.929,0,4,4,7,1,1,4,3,26,-15,1,1630166,Deni Avdija
22025,1630166,0022501118,"Apr 02, 2026",POR vs. NOP,W,37,7,20,0.35,2,7,0.286,10,13,0.769,1,7,8,7,2,1,3,4,26,10,1,1630166,Deni Avdija
22025,1630166,0022501104,"Mar 31, 2026",POR @ LAC,W,34,8,15,0.533,1,4,0.25,11,12,0.917,2,9,11,8,0,0,2,2,28,8,1,1630166,Deni Avdija
22025,1630166,0022501087,"Mar 29, 2026",POR vs. WAS,W,28,8,16,0.5,1,3,0.333,3,6,0.5,1,6,7,5,2,0,4,1,20,22,1,1630166,Deni Avdija
22025,1630166,0022501074,"Mar 27, 2026",POR vs. DAL,L,38,8,15,0.533,0,3,0.0,4,9,0.444,0,9,9,6,1,2,5,2,20,-8,1,1630166,Deni Avdija
22025,1630166,0022501061,"Mar 25, 2026",POR vs. MIL,W,25,4,8,0.5,1,5,0.2,9,11,0.818,0,4,4,7,0,1,4,0,18,6,1,1630166,Deni Avdija
22025,1630166,0022501045,"Mar 23, 2026",POR vs. BKN,W,21,4,10,0.4,0,3,0.0,10,12,0.833,3,2,5,2,1,0,3,5,18,7,1,1630166,Deni Avdija
22025,1630166,0022501032,"Mar 22, 2026",POR @ DEN,L,33,7,17,0.412,2,7,0.286,7,8,0.875,2,4,6,14,0,0,3,3,23,-24,1,1630166,Deni Avdija
22025,1630166,0022501020,"Mar 20, 2026",POR @ MIN,W,36,7,18,0.389,2,5,0.4,9,11,0.818,3,5,8,5,0,0,4,3,25,-1,1,1630166,Deni Avdija
22025,1630166,0022501001,"Mar 18, 2026",POR @ IND,W,32,9,21,0.429,1,6,0.167,13,16,0.813,2,9,11,5,0,1,5,2,32,10,1,1630166,Deni Avdija
22025,1630166,0022500985,"Mar 16, 2026",POR @ BKN,W,34,4,13,0.308,1,4,0.25,9,12,0.75,0,6,6,5,1,1,4,3,18,22,1,1630166,Deni Avdija
22025,1630166,0022500980,"Mar 15, 2026",POR @ PHI,L,38,7,19,0.368,2,12,0.167,9,11,0.818,0,6,6,9,1,1,7,0,25,2,1,1630166,Deni Avdija
22025,1630166,0022500967,"Mar 13, 2026",POR vs. UTA,W,32,7,9,0.778,0,2,0.0,3,3,1.0,2,4,6,8,2,1,5,3,17,0,1,1630166,Deni Avdija
22025,1630166,0022500944,"Mar 10, 2026",POR vs. CHA,L,34,8,18,0.444,2,5,0.4,4,5,0.8,2,2,4,7,1,0,3,3,22,-2,1,1630166,Deni Avdija
22025,1630166,0022500929,"Mar 08, 2026",POR vs. IND,W,25,6,16,0.375,0,4,0.0,6,6,1.0,1,4,5,8,0,3,1,1,18,3,1,1630166,Deni Avdija
22025,1630166,0022500826,"Feb 22, 2026",POR @ PHX,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1630166,Deni Avdija
22025,1630166,0022500810,"Feb 20, 2026",POR vs. DEN,L,30,5,10,0.5,0,4,0.0,5,7,0.714,0,8,8,13,0,0,6,4,15,-34,1,1630166,Deni Avdija
22025,1630166,0022500783,"Feb 11, 2026",POR @ MIN,L,27,3,14,0.214,0,7,0.0,5,5,1.0,1,4,5,3,1,0,5,3,11,-32,1,1630166,Deni Avdija
22025,1630166,0022500770,"Feb 09, 2026",POR vs. PHI,W,27,8,16,0.5,2,7,0.286,8,10,0.8,4,6,10,8,2,1,1,2,26,12,1,1630166,Deni Avdija
22025,1630166,0022500690,"Jan 30, 2026",POR @ NYK,L,28,4,14,0.286,1,6,0.167,2,3,0.667,0,5,5,3,0,1,4,1,11,-20,1,1630166,Deni Avdija
22025,1630166,0022500664,"Jan 27, 2026",POR @ WAS,L,31,6,14,0.429,3,5,0.6,2,6,0.333,4,8,12,3,0,1,6,1,17,-9,1,1630166,Deni Avdija
22025,1630166,0022500634,"Jan 22, 2026",POR vs. MIA,W,18,6,11,0.545,2,5,0.4,6,6,1.0,3,4,7,4,0,0,3,3,20,3,1,1630166,Deni Avdija
22025,1630166,0022500606,"Jan 18, 2026",POR @ SAC,W,32,10,18,0.556,2,6,0.333,8,8,1.0,1,7,8,8,0,1,3,1,30,4,1,1630166,Deni Avdija
22025,1630166,0022500551,"Jan 11, 2026",POR vs. NYK,L,38,8,17,0.471,1,5,0.2,8,10,0.8,0,5,5,4,3,1,5,2,25,-13,1,1630166,Deni Avdija
22025,1630166,0022500540,"Jan 09, 2026",POR vs. HOU,W,36,5,15,0.333,2,6,0.333,8,8,1.0,1,2,3,6,2,0,5,1,20,3,1,1630166,Deni Avdija
22025,1630166,0022500527,"Jan 07, 2026",POR vs. HOU,W,39,13,24,0.542,2,9,0.222,13,15,0.867,0,6,6,2,1,0,5,1,41,0,1,1630166,Deni Avdija
22025,1630166,0022500509,"Jan 05, 2026",POR vs. UTA,W,29,10,19,0.526,4,10,0.4,9,10,0.9,0,8,8,9,0,0,2,0,33,23,1,1630166,Deni Avdija
22025,1630166,0022500490,"Jan 03, 2026",POR @ SAS,W,39,9,22,0.409,3,6,0.5,8,11,0.727,3,7,10,10,0,1,2,2,29,10,1,1630166,Deni Avdija
22025,1630166,0022500482,"Jan 02, 2026",POR @ NOP,W,38,10,19,0.526,3,5,0.6,11,14,0.786,3,4,7,11,1,1,2,4,34,14,1,1630166,Deni Avdija
22025,1630166,0022500470,"Dec 31, 2025",POR @ OKC,L,32,5,14,0.357,1,4,0.25,6,7,0.857,0,7,7,7,2,1,7,1,17,-22,1,1630166,Deni Avdija
22025,1630166,0022500457,"Dec 29, 2025",POR vs. DAL,W,39,9,18,0.5,1,6,0.167,8,12,0.667,0,9,9,11,2,0,6,4,27,5,1,1630166,Deni Avdija
22025,1630166,0022500444,"Dec 28, 2025",POR vs. BOS,W,39,8,16,0.5,3,10,0.3,5,10,0.5,1,6,7,10,2,1,5,1,24,8,1,1630166,Deni Avdija
22025,1630166,0022500431,"Dec 26, 2025",POR vs. LAC,L,39,10,18,0.556,2,7,0.286,7,8,0.875,1,8,9,9,0,1,7,3,29,-22,1,1630166,Deni Avdija
22025,1630166,0022500420,"Dec 23, 2025",POR vs. ORL,L,37,10,25,0.4,2,6,0.333,3,4,0.75,0,6,6,8,2,0,4,3,25,-4,1,1630166,Deni Avdija
22025,1630166,0022500408,"Dec 22, 2025",POR vs. DET,L,39,4,12,0.333,1,4,0.25,9,15,0.6,0,8,8,9,0,1,3,1,18,-7,1,1630166,Deni Avdija
22025,1630166,0022500394,"Dec 20, 2025",POR @ SAC,W,40,6,18,0.333,3,9,0.333,9,10,0.9,0,7,7,11,1,0,5,5,24,16,1,1630166,Deni Avdija
22025,1630166,0022500380,"Dec 18, 2025",POR vs. SAC,W,42,12,19,0.632,1,5,0.2,10,12,0.833,1,4,5,5,1,0,5,2,35,4,1,1630166,Deni Avdija
22025,1630166,0022501221,"Dec 14, 2025",POR vs. GSW,W,33,6,16,0.375,2,4,0.5,12,13,0.923,0,7,7,8,1,0,4,2,26,-3,1,1630166,Deni Avdija
22025,1630166,0022501207,"Dec 11, 2025",POR @ NOP,L,32,5,15,0.333,1,5,0.2,5,7,0.714,0,6,6,6,1,2,2,1,16,-12,1,1630166,Deni Avdija
22025,1630166,0022500360,"Dec 07, 2025",POR @ MEM,L,31,7,14,0.5,2,4,0.5,1,3,0.333,1,6,7,7,3,1,5,5,17,-17,1,1630166,Deni Avdija
22025,1630166,0022500342,"Dec 05, 2025",POR @ DET,L,38,9,16,0.563,3,7,0.429,14,15,0.933,2,7,9,7,1,0,4,4,35,4,1,1630166,Deni Avdija
22025,1630166,0022500324,"Dec 03, 2025",POR @ CLE,W,36,5,10,0.5,1,5,0.2,16,17,0.941,0,8,8,7,1,0,4,4,27,12,1,1630166,Deni Avdija
22025,1630166,0022500319,"Dec 02, 2025",POR @ TOR,L,37,6,15,0.4,3,7,0.429,10,15,0.667,0,8,8,14,0,0,4,2,25,11,1,1630166,Deni Avdija
22025,1630166,0022500305,"Nov 30, 2025",POR vs. OKC,L,37,6,14,0.429,0,4,0.0,19,23,0.826,3,16,19,10,1,0,1,1,31,4,1,1630166,Deni Avdija
22025,1630166,0022500067,"Nov 26, 2025",POR vs. SAS,L,40,12,19,0.632,5,8,0.625,8,14,0.571,2,4,6,8,0,1,6,4,37,-7,1,1630166,Deni Avdija
22025,1630166,0022500288,"Nov 24, 2025",POR @ MIL,W,31,6,13,0.462,5,7,0.714,5,8,0.625,0,4,4,5,0,1,4,3,22,-1,1,1630166,Deni Avdija
22025,1630166,0022500280,"Nov 23, 2025",POR @ OKC,L,24,4,16,0.25,1,8,0.125,2,3,0.667,1,4,5,1,1,0,2,2,11,-4,1,1630166,Deni Avdija
22025,1630166,0022500056,"Nov 21, 2025",POR @ GSW,W,40,6,14,0.429,2,7,0.286,12,13,0.923,2,4,6,13,0,0,6,1,26,2,1,1630166,Deni Avdija
22025,1630166,0022500263,"Nov 19, 2025",POR vs. CHI,L,38,11,22,0.5,3,7,0.429,7,12,0.583,1,10,11,11,2,1,3,2,32,6,1,1630166,Deni Avdija
22025,1630166,0022500254,"Nov 18, 2025",POR vs. PHX,L,29,7,17,0.412,2,6,0.333,3,4,0.75,1,4,5,5,0,0,1,2,19,-23,1,1630166,Deni Avdija
22025,1630166,0022500238,"Nov 16, 2025",POR @ DAL,L,39,10,20,0.5,2,7,0.286,7,7,1.0,2,4,6,7,0,2,4,6,29,-11,1,1630166,Deni Avdija
22025,1630166,0022500042,"Nov 14, 2025",POR @ HOU,L,30,7,15,0.467,2,5,0.4,6,7,0.857,2,8,10,4,0,0,7,4,22,-14,1,1630166,Deni Avdija
22025,1630166,0022500219,"Nov 12, 2025",POR @ NOP,W,35,12,18,0.667,4,8,0.5,4,5,0.8,0,1,1,2,1,0,0,5,32,16,1,1630166,Deni Avdija
22025,1630166,0022500200,"Nov 10, 2025",POR @ ORL,L,35,7,18,0.389,4,9,0.444,9,10,0.9,1,4,5,5,0,1,2,5,27,-11,1,1630166,Deni Avdija
22025,1630166,0022500187,"Nov 08, 2025",POR @ MIA,L,37,12,21,0.571,3,9,0.333,6,7,0.857,1,10,11,8,0,1,3,5,33,24,1,1630166,Deni Avdija
22025,1630166,0022500180,"Nov 05, 2025",POR vs. OKC,W,37,5,17,0.294,1,5,0.2,15,16,0.938,3,7,10,9,2,1,3,3,26,6,1,1630166,Deni Avdija
22025,1630166,0022500163,"Nov 03, 2025",POR vs. LAL,L,36,10,20,0.5,3,9,0.333,10,11,0.909,1,5,6,2,1,1,5,2,33,-2,1,1630166,Deni Avdija
22025,1630166,0022500026,"Oct 31, 2025",POR vs. DEN,W,33,7,13,0.538,2,4,0.5,7,9,0.778,1,3,4,4,0,0,4,5,23,17,1,1630166,Deni Avdija
22025,1630166,0022500135,"Oct 29, 2025",POR @ UTA,W,34,6,12,0.5,0,5,0.0,7,10,0.7,2,7,9,5,1,1,6,3,19,6,1,1630166,Deni Avdija
22025,1630166,0022500122,"Oct 27, 2025",POR @ LAL,W,32,8,17,0.471,5,8,0.625,4,4,1.0,1,3,4,4,1,3,3,2,25,-2,1,1630166,Deni Avdija
22025,1630166,0022500112,"Oct 26, 2025",POR @ LAC,L,33,7,16,0.438,3,7,0.429,6,7,0.857,1,6,7,5,1,0,5,2,23,-6,1,1630166,Deni Avdija
22025,1630166,0022500097,"Oct 24, 2025",POR vs. GSW,W,29,11,18,0.611,4,6,0.667,0,0,0.0,2,3,5,6,0,0,3,4,26,16,1,1630166,Deni Avdija
22025,1630166,0022500089,"Oct 22, 2025",POR vs. MIN,L,33,6,16,0.375,0,6,0.0,8,10,0.8,0,7,7,1,0,1,2,2,20,-2,1,1630166,Deni Avdija
22024,1629028,0022400763,"Feb 10, 2025",POR @ DEN,L,19,5,9,0.556,0,0,0.0,0,0,0.0,0,0,0,0,0,1,2,4,10,-12,1,1629028,Deandre Ayton
22024,1629028,0022400747,"Feb 08, 2025",POR @ MIN,L,32,2,6,0.333,0,0,0.0,2,4,0.5,5,9,14,2,0,1,4,2,6,-23,1,1629028,Deandre Ayton
22024,1629028,0022400732,"Feb 06, 2025",POR vs. SAC,W,31,7,14,0.5,0,0,0.0,4,4,1.0,3,5,8,4,0,2,1,2,18,-2,1,1629028,Deandre Ayton
22024,1629028,0022400716,"Feb 04, 2025",POR vs. IND,W,22,4,8,0.5,0,0,0.0,0,0,0.0,2,7,9,2,2,1,2,4,8,3,1,1629028,Deandre Ayton
22024,1629028,0022400709,"Feb 03, 2025",POR vs. PHX,W,42,9,22,0.409,0,1,0.0,7,8,0.875,9,11,20,2,1,1,0,3,25,13,1,1629028,Deandre Ayton
22024,1629028,0022400694,"Feb 01, 2025",POR vs. PHX,W,33,11,12,0.917,0,0,0.0,2,3,0.667,1,6,7,2,0,1,2,3,24,25,1,1629028,Deandre Ayton
22024,1629028,0022400678,"Jan 30, 2025",POR vs. ORL,W,35,10,12,0.833,0,0,0.0,2,4,0.5,4,4,8,3,3,0,2,0,22,31,1,1629028,Deandre Ayton
22024,1629028,0022400662,"Jan 28, 2025",POR vs. MIL,W,34,9,19,0.474,0,1,0.0,3,4,0.75,5,9,14,2,1,1,2,2,21,15,1,1629028,Deandre Ayton
22024,1629028,0022400607,"Jan 21, 2025",POR @ MIA,W,34,11,14,0.786,0,1,0.0,0,0,0.0,6,9,15,2,1,0,1,1,22,11,1,1629028,Deandre Ayton
22024,1629028,0022400597,"Jan 19, 2025",POR vs. CHI,W,37,7,15,0.467,0,1,0.0,1,2,0.5,5,8,13,2,0,2,0,3,15,7,1,1629028,Deandre Ayton
22024,1629028,0022400575,"Jan 16, 2025",POR vs. LAC,L,24,7,13,0.538,0,0,0.0,0,0,0.0,3,4,7,1,0,0,1,1,14,-26,1,1629028,Deandre Ayton
22024,1629028,0022400560,"Jan 14, 2025",POR vs. BKN,L,24,1,4,0.25,0,0,0.0,0,0,0.0,0,8,8,0,0,0,1,1,2,-19,1,1629028,Deandre Ayton
22024,1629028,0022400521,"Jan 09, 2025",POR @ DAL,L,21,3,6,0.5,0,0,0.0,0,0,0.0,1,5,6,1,1,2,3,2,6,-3,1,1629028,Deandre Ayton
22024,1629028,0022400514,"Jan 08, 2025",POR @ NOP,W,27,5,8,0.625,0,0,0.0,1,2,0.5,7,6,13,3,0,1,1,1,11,26,1,1629028,Deandre Ayton
22024,1629028,0022400493,"Jan 06, 2025",POR @ DET,L,35,9,16,0.563,0,1,0.0,0,0,0.0,1,10,11,4,0,1,1,1,18,-10,1,1629028,Deandre Ayton
22024,1629028,0022400483,"Jan 04, 2025",POR @ MIL,W,34,5,9,0.556,0,1,0.0,0,1,0.0,2,11,13,0,1,1,2,1,10,3,1,1629028,Deandre Ayton
22024,1629028,0022400468,"Jan 02, 2025",POR @ LAL,L,21,3,4,0.75,0,1,0.0,0,0,0.0,1,5,6,1,0,0,3,1,6,-14,1,1629028,Deandre Ayton
22024,1629028,0022400447,"Dec 30, 2024",POR vs. PHI,L,30,6,8,0.75,0,1,0.0,0,0,0.0,3,3,6,3,0,2,3,3,12,-24,1,1629028,Deandre Ayton
22024,1629028,0022400434,"Dec 28, 2024",POR vs. DAL,W,36,9,15,0.6,0,1,0.0,3,4,0.75,4,12,16,1,2,3,4,4,21,16,1,1629028,Deandre Ayton
22024,1629028,0022400417,"Dec 26, 2024",POR vs. UTA,W,34,8,16,0.5,1,2,0.5,1,1,1.0,4,8,12,2,1,2,1,1,18,-1,1,1629028,Deandre Ayton
22024,1629028,0022400401,"Dec 23, 2024",POR @ DAL,L,26,8,11,0.727,0,0,0.0,0,0,0.0,4,5,9,0,2,0,1,3,16,-20,1,1629028,Deandre Ayton
22024,1629028,0022400386,"Dec 21, 2024",POR @ SAS,L,29,7,11,0.636,0,2,0.0,0,0,0.0,2,6,8,2,0,0,0,2,14,-24,1,1629028,Deandre Ayton
22024,1629028,0022400371,"Dec 19, 2024",POR vs. DEN,W,35,7,14,0.5,0,0,0.0,1,2,0.5,4,9,13,4,1,4,1,4,15,-3,1,1629028,Deandre Ayton
22024,1629028,0022400358,"Dec 08, 2024",POR @ LAL,L,35,7,14,0.5,0,2,0.0,0,0,0.0,7,12,19,1,1,1,2,6,14,-14,1,1629028,Deandre Ayton
22024,1629028,0022400339,"Dec 06, 2024",POR vs. UTA,L,17,3,7,0.429,0,0,0.0,0,2,0.0,0,4,4,0,1,2,2,1,6,-29,1,1629028,Deandre Ayton
22024,1629028,0022400060,"Dec 03, 2024",POR @ LAC,L,33,8,10,0.8,0,1,0.0,0,0,0.0,0,3,3,2,0,1,1,2,16,-27,1,1629028,Deandre Ayton
22024,1629028,0022400312,"Dec 01, 2024",POR vs. DAL,L,32,8,11,0.727,0,1,0.0,2,3,0.667,2,5,7,3,1,0,5,5,18,-6,1,1629028,Deandre Ayton
22024,1629028,0022400049,"Nov 29, 2024",POR vs. SAC,W,41,11,19,0.579,0,2,0.0,4,6,0.667,2,7,9,2,1,1,1,2,26,7,1,1629028,Deandre Ayton
22024,1629028,0022400288,"Nov 27, 2024",POR @ IND,L,34,7,10,0.7,0,0,0.0,2,2,1.0,4,8,12,2,1,3,4,1,16,-3,1,1629028,Deandre Ayton
22024,1629028,0022400210,"Nov 10, 2024",POR vs. MEM,L,21,3,5,0.6,0,1,0.0,0,0,0.0,4,4,8,1,1,0,4,3,6,-22,1,1629028,Deandre Ayton
22024,1629028,0022400193,"Nov 08, 2024",POR @ MIN,L,18,2,6,0.333,0,1,0.0,0,0,0.0,2,4,6,0,1,0,1,1,4,-8,1,1629028,Deandre Ayton
22024,1629028,0022400183,"Nov 07, 2024",POR @ SAS,L,31,10,15,0.667,1,2,0.5,0,0,0.0,2,8,10,0,2,1,2,2,21,-4,1,1629028,Deandre Ayton
22024,1629028,0022400164,"Nov 04, 2024",POR @ NOP,W,32,9,14,0.643,1,1,1.0,0,2,0.0,5,8,13,0,1,0,1,1,19,9,1,1629028,Deandre Ayton
22024,1629028,0022400149,"Nov 02, 2024",POR @ PHX,L,30,3,13,0.231,1,2,0.5,3,3,1.0,1,12,13,2,0,0,0,2,10,1,1,1629028,Deandre Ayton
22024,1629028,0022400140,"Nov 01, 2024",POR vs. OKC,L,28,7,11,0.636,0,0,0.0,0,0,0.0,3,2,5,2,2,0,2,1,14,-11,1,1629028,Deandre Ayton
22024,1629028,0022400127,"Oct 30, 2024",POR @ LAC,W,34,7,15,0.467,1,3,0.333,0,0,0.0,3,9,12,1,1,1,1,2,15,-7,1,1629028,Deandre Ayton
22024,1629028,0022400112,"Oct 28, 2024",POR @ SAC,L,34,10,17,0.588,0,0,0.0,0,0,0.0,3,8,11,1,0,0,1,2,20,-11,1,1629028,Deandre Ayton
22024,1629028,0022400099,"Oct 27, 2024",POR vs. NOP,W,31,7,9,0.778,1,1,1.0,2,2,1.0,6,6,12,0,0,1,2,2,17,15,1,1629028,Deandre Ayton
22024,1629028,0022400086,"Oct 25, 2024",POR vs. NOP,L,33,5,14,0.357,0,0,0.0,0,1,0.0,2,13,15,2,0,2,1,4,10,-2,1,1629028,Deandre Ayton
22024,1629028,0022400072,"Oct 23, 2024",POR vs. GSW,L,31,5,12,0.417,0,2,0.0,0,0,0.0,2,9,11,2,2,0,1,2,10,-19,1,1629028,Deandre Ayton
22025,1629028,0022501155,"Apr 07, 2026",LAL vs. OKC,L,23,1,4,0.25,0,0,0.0,1,2,0.5,1,2,3,0,0,1,1,2,3,-26,1,1629028,Deandre Ayton
22025,1629028,0022501140,"Apr 05, 2026",LAL @ DAL,L,19,5,9,0.556,0,0,0.0,3,4,0.75,2,2,4,1,0,1,0,2,13,0,1,1629028,Deandre Ayton
22025,1629028,0022501116,"Apr 02, 2026",LAL @ OKC,L,20,4,7,0.571,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,8,-23,1,1629028,Deandre Ayton
22025,1629028,0022501103,"Mar 31, 2026",LAL vs. CLE,W,28,8,13,0.615,0,0,0.0,2,3,0.667,6,3,9,1,1,1,0,1,18,10,1,1629028,Deandre Ayton
22025,1629028,0022501098,"Mar 30, 2026",LAL vs. WAS,W,22,5,5,1.0,0,0,0.0,2,2,1.0,2,5,7,1,0,3,2,0,12,9,1,1629028,Deandre Ayton
22025,1629028,0022501075,"Mar 27, 2026",LAL vs. BKN,W,22,3,3,1.0,0,0,0.0,3,4,0.75,1,6,7,0,1,3,2,2,9,5,1,1629028,Deandre Ayton
22025,1629028,0022501038,"Mar 23, 2026",LAL @ DET,L,27,5,6,0.833,0,0,0.0,3,4,0.75,4,6,10,0,1,0,1,2,13,-6,1,1629028,Deandre Ayton
22025,1629028,0022501024,"Mar 21, 2026",LAL @ ORL,W,29,3,4,0.75,0,0,0.0,3,6,0.5,6,6,12,1,0,0,2,1,9,2,1,1629028,Deandre Ayton
22025,1629028,0022501010,"Mar 19, 2026",LAL @ MIA,W,29,3,5,0.6,0,0,0.0,0,0,0.0,1,3,4,0,0,0,1,5,6,13,1,1629028,Deandre Ayton
22025,1629028,0022501007,"Mar 18, 2026",LAL @ HOU,W,34,8,10,0.8,0,0,0.0,0,0,0.0,1,3,4,2,0,3,1,3,16,1,1,1629028,Deandre Ayton
22025,1629028,0022500989,"Mar 16, 2026",LAL @ HOU,W,27,3,6,0.5,0,0,0.0,1,2,0.5,6,5,11,0,1,1,1,1,7,11,1,1629028,Deandre Ayton
22025,1629028,0022500974,"Mar 14, 2026",LAL vs. DEN,W,27,4,6,0.667,0,0,0.0,1,4,0.25,4,5,9,2,0,1,2,3,9,1,1,1629028,Deandre Ayton
22025,1629028,0022500960,"Mar 12, 2026",LAL vs. CHI,W,37,10,13,0.769,0,0,0.0,3,6,0.5,6,4,10,1,0,0,0,2,23,9,1,1629028,Deandre Ayton
22025,1629028,0022500946,"Mar 10, 2026",LAL vs. MIN,W,34,7,11,0.636,0,0,0.0,0,2,0.0,5,7,12,2,1,0,0,4,14,10,1,1629028,Deandre Ayton
22025,1629028,0022500922,"Mar 08, 2026",LAL vs. NYK,W,20,3,4,0.75,0,0,0.0,0,0,0.0,2,6,8,0,0,2,0,2,6,3,1,1629028,Deandre Ayton
22025,1629028,0022500906,"Mar 05, 2026",LAL @ DEN,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-13,1,1629028,Deandre Ayton
22025,1629028,0022500891,"Mar 03, 2026",LAL vs. NOP,W,25,6,8,0.75,0,0,0.0,1,1,1.0,3,5,8,1,0,2,2,4,13,-7,1,1629028,Deandre Ayton
22025,1629028,0022500878,"Mar 01, 2026",LAL vs. SAC,W,18,6,6,1.0,0,0,0.0,0,1,0.0,1,3,4,2,2,1,1,0,12,2,1,1629028,Deandre Ayton
22025,1629028,0022500866,"Feb 28, 2026",LAL @ GSW,W,20,2,5,0.4,0,0,0.0,0,2,0.0,2,8,10,0,0,0,0,0,4,14,1,1629028,Deandre Ayton
22025,1629028,0022500855,"Feb 26, 2026",LAL @ PHX,L,23,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,0,1,0,0,1,2,-24,1,1629028,Deandre Ayton
22025,1629028,0022500840,"Feb 24, 2026",LAL vs. ORL,L,32,8,11,0.727,0,0,0.0,5,5,1.0,2,11,13,0,1,0,2,3,21,-2,1,1629028,Deandre Ayton
22025,1629028,0022500823,"Feb 22, 2026",LAL vs. BOS,L,25,2,6,0.333,0,0,0.0,0,0,0.0,2,5,7,1,1,1,1,4,4,-15,1,1629028,Deandre Ayton
22025,1629028,0022500809,"Feb 20, 2026",LAL vs. LAC,W,28,5,10,0.5,0,0,0.0,3,3,1.0,2,5,7,1,0,1,1,2,13,-2,1,1629028,Deandre Ayton
22025,1629028,0022500769,"Feb 09, 2026",LAL vs. OKC,L,29,3,5,0.6,0,0,0.0,0,3,0.0,3,7,10,0,0,0,1,3,6,-5,1,1629028,Deandre Ayton
22025,1629028,0022500740,"Feb 05, 2026",LAL vs. PHI,W,20,4,5,0.8,0,0,0.0,2,2,1.0,2,4,6,0,0,2,0,2,10,-13,1,1629028,Deandre Ayton
